2610806,FO,,,61.47324,-6.81185,,,,,Vágur,Vágur,"Gorad Vagur,Vaag,Vag,Vagur,Vaguras,Voavur,Våg,Вагур,Воавур,Горад Вагур",1569,"900,910"
2612233,FO,,,62.10729,-6.75721,,,,,Strendur,Strendur,"Straender,Strender,Strendur,Strænder",854,490
2619596,FO,,,61.60298,-6.94833,,,,,Hvalba,Hvalba,"Hvalba,Hvalbour,Hvalböur,Kvalbo,Kvalbö",673,850
2623031,FO,,,62.28686,-6.52282,,,,,Depil,Depil,"Deble,Depil",2,735
2620482,FO,,,62.26245,-6.84142,,,,,Hellur,Hellur,"Heller,Hellerne,Hellur",30,695
2616437,FO,,,62.00937,-6.67019,,,,,Nólsoy,Nólsoy,"Nolso,Nolso Bygd,Nolsoy,Nolsoyarbygd,Nolsö,Nolsö Bygd,Nólsoy,Nólsoyarbygd",283,270
2616756,FO,,,62.13244,-6.84138,,,,,Morskranes,Morskranes,"Morskernaes,Morskernæs,Morskranes,Moskernaes,Moskernæs",45,496
2619615,FO,,,62.26265,-6.68908,,,,,Húsar,Húsar,"Husar,Husum,Húsar",60,796
2610343,FO,,,62.15354,-7.17291,,,,,Vestmanna,Vestmanna,"Vestmanhavn,Vestmanna,Vestmanshavn,Vestnanhavn",1284,"350,355"
2614295,FO,,,62.10296,-6.73952,,,,,Saltnes,Saltnes,"Saltens,Saltnaes,Saltnes,Saltnæs",163,656
2618795,FO,,,62.22655,-6.58901,,,,,Klaksvík,Klaksvík,"Gorad Klaksvujk,Klakksvik,Klakksvík,Klaksvig,Klaksvik,Klaksvikas,Klaksvujk,Klaksvík,ke la ke si wei ke,klaksvyk,klakswyk,kurakusuvu~iku,Горад Клаксвуйк,Клаксвик,Клаксвуйк,Клаксвік,Քլակսվուիկ,קלאקסוויק,كلاكسويك,كلاكسڤيك,კლაქსვიკი,クラクスヴィーク,克拉克斯维克",4664,710
2612123,FO,,,62.04728,-6.83661,,,,,Sund,Sund,Sund,3,186
2618846,FO,,,61.95306,-6.79078,,,,,Kirkjubøur,Kirkjubøur,"Kirkebo,Kirkebö,Kirkjubour,Kirkjubøur",81,175
2619389,FO,,,62.13333,-6.75,,,,,Innan Glyvur,Innan Glyvur,Innan Glyvur,0,494
2618855,FO,,,62.31793,-6.30765,,,,,Kirkja,Kirkja,"Kirke,Kirkja",31,766
2621415,FO,,,62.32294,-6.93579,,,,,Gjógv,Gjógv,"Giov,Gjogv,Gjov,Gjógv,Vidh Gjogv,Við Gjógv",53,476
2624689,FO,,,62.25601,-6.57525,,,,,Ánir,Ánir,"Aaerne,Aanerne,Aerne,Anir,Anirnar,Ánir,Ánirnar,Åerne",18,726
2612230,FO,,,62.19236,-7.01595,,,,,Streymnes,Streymnes,"Streymnes,Stromnaes,Strömnæs",189,435
