3424901,GL,,,68.70981,-52.86988,,,,,Aasiaat,Aasiaat,"Aasiaat,Aasiat,Asijat,Ausiait,Egedesminde,JEG,Osiotas,Uosiuots,ashiato,asiateu,asyat,ya xi ya te,Аасиаат,Аасіат,Асијат,אסיאת,آسيات,აასიაატი,アシアート,亞西亞特,아시아트",3005,3950
3421319,GL,,,64.18347,-51.72157,,,,,Nuuk,Nuuk,"GOH,Godhopa,Godthaab,Godthab,Godthåb,Gorad Nuk,Nououk,Nuk,Nuka,Nukas,Nuko,Nuuk,Nuuk (Godthab),Nuuk (Godthåb),Nuuks,Nūka,nu ke,nuk,nuka,nukeu,nuku,nwk,nwʼwq,Νουούκ,Горад Нук,Нук,Нуук,Նուուկ,נואוק,نوك,نوک,नूक,ਨੂਕ,ନୁକ,நூக்,นุก,ნუუკი,ᓅᒃ,ヌーク,努克,누크",14798,3900
3418910,GL,,,72.7872,-56.14436,,,,,Upernavik,Upernavik,"Gorad Upernavik,JUV,Summer Place,Upernavik,Upernavikas,Upernaviks,Upernivik,abrnawyk,uperunabiku,wu pei na wei ke,Горад Упернавік,Упернавик,Упернавік,آبرناويك,უპერნავიკი,ウペルナビク,乌佩纳维克",1129,3962
3422891,GL,,,70.48456,-21.96221,,,,,Ittoqqortoormiit,Ittoqqortoormiit,"Igdlorqortormiut,Igdlorqortôrmiut,Igtorqortormit,Igtorqortôrmît,Illokkortoormiut,Illoqqortoormiut,Itseqqortoormiit,Ittokkortoormiit,Ittokkortoormiut,Ittoqqortoormiit,Ittoqqortoormiit (Scoresbysund),OBY,Scoresby Sound,Scoresbysund,aytwkwrtyrmayt,itokoleutoleumiuteu,itokorutorumitto,Іттоккортоорміут,Иллоккортоормиут,Иттоккортоормиит,إيتوكورتيرمايت,იტოკორტოორმიიტი,イトコルトルミット,이토코르토르미우트",531,3980
3424607,GL,,,65.61451,-37.63676,,,,,Tasiilaq,Tasiilaq,"AGM,Ammassalik,Angmagssalik,Angmagsslik,Angmassalik,Tasiilak,Tasiilaq,Tasilak,Tasilakas,Tasilaks,tashiraku,tasillakeu,tasylak,Ангмагссалик,Тасиилак,Тасилак,Տասիիլաք,טאסיאילק,تاسيلاك,ტასიილაკი,タシーラク,타실라크",1829,3913
3422683,GL,,,68.30648,-53.46405,,,,,Kangaatsiaq,Kangaatsiaq,"Kangaatsiaq,Kangatsiak,Kangatsiaq,Kangâtsiaq,QPW,kangatoshaku,カンガートシャク",680,3955
3420937,GL,,,70.73333,-52.65,,,,,Qaarsut,Qaarsut,"JQA,Kaersut,Qaarsut,Qaersut",204,3964
3420636,GL,,,62.11667,-49.78333,,,,,Qeqertarsuaq,Qeqertarsuaq,"Qeqertarssuaq,Qeqertarssuq,Qeqertarsuaq",986,3953
3419842,GL,,,66.93946,-53.6735,,,,,Sisimiut,Sisimiut,"Amerdlok,Gorad Sisimiut,Holstanburg,Holsteinborg,Holsteinsborg,Holstenborg,Holstensborg,Holstānburg,JHS,Sisimiut,Sisimiutas,Sisimiuts,Sisimjut,shishimiuto,sisimiuteu,sysymywt,xi xi miao te,Горад Сісіміўт,Сисимиут,Сисимјут,Сісіміут,סיסימיוט,سيسيميوت,سیسیمیوت,სისიმიუტი,シシミウト,西西缪特,시시미우트",5227,3911
3423634,GL,,,61.23238,-48.096,,,,,Kangilinnguit,Kangilinnguit,"Bluie West Seven,Groennedal,Grondal,Gronnedal,Grønnedal,JGR,Kangilinguit,Kangilinnguit,Kangilínguit",164,3930
3424452,GL,,,61.17456,-48.45117,,,,,Arsuk,Arsuk,"Arsuk,JRK",145,3932
3831224,GL,,,76.54495,-68.78703,,,,,Pituffik,Pituffik,"Astro Pynt,Pitugfik",235,3970
3421711,GL,,,61.15667,-45.42536,,,,,Narsarsuaq,Narsarsuaq,"Narsarssauk,Narsarssuak,Narsarssunk,Narsarssurk,Narsarsuak,Narsarsuaq,Narssarssuak,Narssarssuaq,UAK,na sha si wa ge,naleusasuakeu,narsarswak,narusarusuaku,Нарсарсуак,Нарссарссуак,نارسارسواك,ნარსარსუაკი,ナルサルスアーク,納沙斯瓦哥,나르사수아크",154,3923
3426193,GL,,,70.67442,-52.12545,,,,,Uummannaq,Uummannaq,"UMD,Umanak,Umanakas,Umanaks,Umanaq,Uummannak,Uummannaq,umaleunakeu,umanakku,wu ma na ke,Ũmánaq,Уманак,Уумманнак,უუმანაკი,ウマナック,烏瑪納克,우마르나크",1299,3961
3420846,GL,,,60.71839,-46.03561,,,,,Qaqortoq,Qaqortoq,"Gorad Kakartok,JJU,Julian Haab,Julianehaab,Julianehab,Julianehåb,Kakortak,Kakortok,Kakortokas,Kakortoks,Qaqortoq,ka ke er tuo ke,kakotokku,kakwrtwk,kwakoleutog,Горад Какарток,Какорток,קואקורטוק,كاكورتوك,კაკორტოკი,カコトック,卡科尔托克,콰코르톡",3224,3920
3419714,GL,,,67.00876,-50.68937,,,,,Kangerlussuaq,Kangerlussuaq,"Kangerdlugssuaq,Kangerlussuak,Kangerlussuaq,SFJ,Sondre Stromfjord,Suthern Streamfleot,Søndre Strømfjord,Sūþern Strēamflēot,kangerurususuaku,kanjrlwswak,Кангерлуссуак,كانجرلوسواك,კანგერლუსუაკი,カンゲルルススアーク",556,3910
3422225,GL,,,65.57538,-37.18467,,,,,Kulusuk,Kulusuk,"KUS,Kulusuk,Qulusuk,kwlwswk,Кулусук,كولوسوك,კულუსუკი",312,3915
3421982,GL,,,65.41506,-52.89822,,,,,Maniitsoq,Maniitsoq,"Gorad Manitsok,JSU,Maitsoq,Maniitsok,Maniitsoq,Manitsok,Manitsoks,Manitsoq,Sukkertoppen,manitosokku,manytswk,mnytswq,Горад Манітсок,Маниитсок,Манитсок,מניטסוק,مانيتسوك,მანიიტსოკი,マニートソック",2866,3912
3420768,GL,,,68.81926,-51.19221,,,,,Qasigiannguit,Qasigiannguit,"Christianshaab,Christianshab,Christianshåb,JCH,Kasigianguit,Kasigianguits,Kasigiannguit,Kasigijanguit,Qasigianguit,Qasigiannguit,ka xi jiang ji te,kashigianguito,Касигианнгуит,Касигијангуит,კასიგიანგუიტი,カシギアングイト,卡西江吉特",1341,3951
3421719,GL,,,60.91298,-46.05055,,,,,Narsaq,Narsaq,"JNS,Narsak,Narsaks,Narsaq,Narssaq,na sa ke,narsak,narusaku,Нарсак,נארסאק,نارساك,ნარსაკი,ナルサーク,纳萨克",1633,3921
3421765,GL,,,60.14169,-45.24069,,,,,Nanortalik,Nanortalik,"Ilivileq,JNN,Nanortalik,Nanortaliks,Nennortalik,na nuo ta li ke,nanoleutallikeu,Нанорталик,ნანორტალიკი,纳诺塔利克,나노르탈리크",1509,3922
3421193,GL,,,61.99402,-49.66776,,,,,Paamiut,Paamiut,"Frederikshaab,Frederikshab,Frederikshåb,JFR,Paamiut,Paamiuts,Pamiut,Pamiutas,bamywt,pa miao te,pamyuto,Паамиут,Пааміут,Памиут,פאאמיוט,باميوت,პაამიუტი,パーミュート,帕缪特",1862,3940
3424682,GL,,,60.46266,-45.56951,,,,,Alluitsup Paa,Alluitsup Paa,"Agdluitsup pa,Agdluitsup pâ,Alluitsup Paa,LLU,South Proven,Sydproven,Sydprøven",364,3919
3422300,GL,,,74.11117,-57.05962,,,,,Nuussuaq,Nuussuaq,"Kraulshavn,NSQ,Nugssuaq,Nuussuak,Nuussuaq,Nûgssuaq,nwswak,Нууссуак,نوسواك,ნუუსუაკი",0,3905
3423146,GL,,,69.21981,-51.09861,,,,,Ilulissat,Ilulissat,"Gorad Ilulisat,Ilulisat,Ilulisatas,Ilulisats,Ilulissat,JAV,Jakobshavn,Pagetonas kai Fiord Iloulissat,aylwlysat,illulisateu,irurisatto,yi lu li sa te,İlulissat,Παγετώνας και Φιόρδ Ιλούλισσατ,Ілуліссат,Горад Ілулісат,Илулисат,Илулиссат,אילוליסאט,إيلوليسات,ილულისატი,イルリサット,伊卢利萨特,일루리사트",4413,3952
