2562701,MT,22,,35.84763,14.46824,,L-Imqabba,,,Mqabba,Mqabba,"Casal Micabiba,Imkabba,L-Imqabba,Micabba",2891,MQB
2562504,MT,55,,35.85556,14.43639,,Is-Siġġiewi,,,Siġġiewi,Siġġiewi,"Is-Siggiewi,Is-Siġġiewi,Sidzivis,Sidživis,Siggieui,Siggiewi,Sigijevi,Sijuwi,Siġġiewi,Suggeui,sijiwi,sygywy,syjjywy,syjywy,xi jie wei,Сигијеви,سیججیوی,سیجیوی,سیگیوی,錫傑維,시지위",7676,SGW
2562830,MT,26,,35.88917,14.53278,,Il-Kalkara,,,Kalkara,Kalkara,"Calcara,Il-Kalkara,Kalkara",2982,KKR
2563140,MT,07,,35.86139,14.38222,,Dingli,,,Dingli,Dingli,"Casal Dingli,Dingli,Had-Dingli,Ħad-Dingli",3009,DGL
2562280,MT,61,,36.05,14.26444,,Ix-Xagħra,,,Xagħra,Xagħra,"Caccia,Ix-Xaghra,Kacca,Kacha,Kaċċa,Shaghra,Xaghra,Xagħra",3680,XRA
2562273,MT,63,,35.88556,14.5475,,Ix-Xgħajra,,,Xgħajra,Xgħajra,"Ix-Xghara,Ix-Xgħara,Sh'ayra,Shghaira,Sh’ayra,Xghaira,Xghajra,Xgħajra",837,XJR
2562800,MT,19,,35.90414,14.45415,,L-Iklin,,,Iklin,L-Iklin,"Iklin,L'Inglin,L-Iclin",3360,IKL
2563191,MT,04,,35.89722,14.46111,,Birkirkara,,,Birkirkara,Birkirkara,"B'Kara,Birchircara,Birkirkara,B’Kara,Casal Birchircara,byrqyrqrh,Биркиркара,בירקירקרה,ቢርኪርካራ",21676,BKR
2563189,MT,05,,35.82583,14.52694,,Birżebbuġa,,,Birżebbuġa,Birżebbuġa,"B'Buga,B'Bugia,Birzbbu,Birzebbu,Birzebbudzha,Birzebbuga,Birzebbugia,Birzebuggia,Birżebbuġa,B’Bugia,B’Buġa,bi er ze bu jia,Бирзеббуджа,比尔泽布贾",8668,BBG
2562619,MT,46,,36.04444,14.23972,,Victoria,,,Victoria,Victoria,"Ir-Rabat,Rabat,Victoria,Victoria Town,Victoria pa Gozo,Victoria på Gozo,Victòria,Viktori,Viktorija,Vittoria,bigtolia,wei duo li ya,wyktwrya  malt,wyqtwryh,Виктори,Виктория,Викторија,Вікторія,Рабат,ויקטוריה,وکٹوریہ، گوزو,ویکتوریا، مالت,ڤیکتۆریا، ماڵتا,維多利亞,빅토리아",6596,VCT
