2475838,DZ,11,,22.9653,5.19702,,Tamanrasset,,,Tit,Tit,Tit,0,11000
2479308,DZ,15,,36.64169,4.34162,,Tizi-Ouzou,,,Souama,Souama,,0,15044
2484975,DZ,35,,36.65304,3.42816,,Boumerdes,,,Ben Ouaddah,Ouled Ben Norah,,0,35015
2484975,DZ,35,,36.65304,3.42816,,Boumerdes,,,Ben Omar,Ouled Ben Norah,,0,35014
2484975,DZ,35,,36.65304,3.42816,,Boumerdes,,,Ben Rahmoune,Ouled Ben Norah,,0,35014
2488946,DZ,43,,36.47837,6.18047,,Mila,,,Mechta Ain Foua,Mechta Zeraïa,"Mechta Zeraia,Mechta Zeraïa,Mechtat Zeraia,Mechtat Zéraïa,Zeria,Zérïa",0,43047
2488946,DZ,43,,36.47837,6.18047,,Mila,,,Mechta Khedrouia,Mechta Zeraïa,"Mechta Zeraia,Mechta Zeraïa,Mechtat Zeraia,Mechtat Zéraïa,Zeria,Zérïa",0,43047
2488946,DZ,43,,36.47837,6.18047,,Mila,,,Mechta Daya,Mechta Zeraïa,"Mechta Zeraia,Mechta Zeraïa,Mechtat Zeraia,Mechtat Zéraïa,Zeria,Zérïa",0,43032
2488946,DZ,43,,36.47837,6.18047,,Mila,,,Mechta Ouskourt,Mechta Zeraïa,"Mechta Zeraia,Mechta Zeraïa,Mechtat Zeraia,Mechtat Zéraïa,Zeria,Zérïa",0,43032
2488946,DZ,43,,36.47837,6.18047,,Mila,,,Mechta Ain Gourmat,Mechta Zeraïa,"Mechta Zeraia,Mechta Zeraïa,Mechtat Zeraia,Mechtat Zéraïa,Zeria,Zérïa",0,43047
2488946,DZ,43,,36.47837,6.18047,,Mila,,,Mechta Barbara,Mechta Zeraïa,"Mechta Zeraia,Mechta Zeraïa,Mechtat Zeraia,Mechtat Zéraïa,Zeria,Zérïa",0,43047
2488946,DZ,43,,36.47837,6.18047,,Mila,,,Mechta Zeghaia,Mechta Zeraïa,"Mechta Zeraia,Mechta Zeraïa,Mechtat Zeraia,Mechtat Zéraïa,Zeria,Zérïa",0,43012
2488946,DZ,43,,36.47837,6.18047,,Mila,,,Mechta Ain El Kebch,Mechta Zeraïa,"Mechta Zeraia,Mechta Zeraïa,Mechtat Zeraia,Mechtat Zéraïa,Zeria,Zérïa",0,43032
2488946,DZ,43,,36.47837,6.18047,,Mila,,,Mechta Oreiedj,Mechta Zeraïa,"Mechta Zeraia,Mechta Zeraïa,Mechtat Zeraia,Mechtat Zéraïa,Zeria,Zérïa",0,43047
2488946,DZ,43,,36.47837,6.18047,,Mila,,,Mechta Lehbal,Mechta Zeraïa,"Mechta Zeraia,Mechta Zeraïa,Mechtat Zeraia,Mechtat Zéraïa,Zeria,Zérïa",0,43032
2488946,DZ,43,,36.47837,6.18047,,Mila,,,Mechta Arara,Mechta Zeraïa,"Mechta Zeraia,Mechta Zeraïa,Mechtat Zeraia,Mechtat Zéraïa,Zeria,Zérïa",0,43047
2488946,DZ,43,,36.47837,6.18047,,Mila,,,Mechta Ferguatadjine,Mechta Zeraïa,"Mechta Zeraia,Mechta Zeraïa,Mechtat Zeraia,Mechtat Zéraïa,Zeria,Zérïa",0,43047
2488946,DZ,43,,36.47837,6.18047,,Mila,,,Mechta Bahrour,Mechta Zeraïa,"Mechta Zeraia,Mechta Zeraïa,Mechtat Zeraia,Mechtat Zéraïa,Zeria,Zérïa",0,43006
2488946,DZ,43,,36.47837,6.18047,,Mila,,,Mechta La Maoune,Mechta Zeraïa,"Mechta Zeraia,Mechta Zeraïa,Mechtat Zeraia,Mechtat Zéraïa,Zeria,Zérïa",0,43032
2488946,DZ,43,,36.47837,6.18047,,Mila,,,Mechta Ain Makhnache,Mechta Zeraïa,"Mechta Zeraia,Mechta Zeraïa,Mechtat Zeraia,Mechtat Zéraïa,Zeria,Zérïa",0,43010
2488946,DZ,43,,36.47837,6.18047,,Mila,,,Mechta Saci,Mechta Zeraïa,"Mechta Zeraia,Mechta Zeraïa,Mechtat Zeraia,Mechtat Zéraïa,Zeria,Zérïa",0,43032
2488946,DZ,43,,36.47837,6.18047,,Mila,,,Mechta Boufoula,Mechta Zeraïa,"Mechta Zeraia,Mechta Zeraïa,Mechtat Zeraia,Mechtat Zéraïa,Zeria,Zérïa",0,43042
2488946,DZ,43,,36.47837,6.18047,,Mila,,,Mechta Lekbira,Mechta Zeraïa,"Mechta Zeraia,Mechta Zeraïa,Mechtat Zeraia,Mechtat Zéraïa,Zeria,Zérïa",0,43010
2488946,DZ,43,,36.47837,6.18047,,Mila,,,Mechta El Malha Nord,Mechta Zeraïa,"Mechta Zeraia,Mechta Zeraïa,Mechtat Zeraia,Mechtat Zéraïa,Zeria,Zérïa",0,43032
2488946,DZ,43,,36.47837,6.18047,,Mila,,,Mechta Ain Derias,Mechta Zeraïa,"Mechta Zeraia,Mechta Zeraïa,Mechtat Zeraia,Mechtat Zéraïa,Zeria,Zérïa",0,43047
2488946,DZ,43,,36.47837,6.18047,,Mila,,,Mechta El Malha Sud,Mechta Zeraïa,"Mechta Zeraia,Mechta Zeraïa,Mechtat Zeraia,Mechtat Zéraïa,Zeria,Zérïa",0,43032
2488946,DZ,43,,36.47837,6.18047,,Mila,,,Mechta Hassi Bergoug,Mechta Zeraïa,"Mechta Zeraia,Mechta Zeraïa,Mechtat Zeraia,Mechtat Zéraïa,Zeria,Zérïa",0,43032
2488946,DZ,43,,36.47837,6.18047,,Mila,,,Mechta Ain Khiane,Mechta Zeraïa,"Mechta Zeraia,Mechta Zeraïa,Mechtat Zeraia,Mechtat Zéraïa,Zeria,Zérïa",0,43047
2488946,DZ,43,,36.47837,6.18047,,Mila,,,Mechta Sedjra,Mechta Zeraïa,"Mechta Zeraia,Mechta Zeraïa,Mechtat Zeraia,Mechtat Zéraïa,Zeria,Zérïa",0,43032
2488946,DZ,43,,36.47837,6.18047,,Mila,,,Mechta El Bir,Mechta Zeraïa,"Mechta Zeraia,Mechta Zeraïa,Mechtat Zeraia,Mechtat Zéraïa,Zeria,Zérïa",0,43032
2492059,DZ,27,,35.96496,0.09403,,Mostaganem,,,Kharouba Village,Kharouba,"Karouba,Karrouba,Kharouba,Kharrouba",0,27000
2492059,DZ,27,,35.96496,0.09403,,Mostaganem,,,Kharouba Plage,Kharouba,"Karouba,Karrouba,Kharouba,Kharrouba",0,27000
2503057,DZ,44,,36.1325,2.13584,,Ain-Defla,,,Douar Haraouat Nord,Douar Chinoune,"Bou Halloufa,Douar Chinoune",0,44029
2503057,DZ,44,,36.1325,2.13584,,Ain-Defla,,,Douar Sbaihia,Douar Chinoune,"Bou Halloufa,Douar Chinoune",0,44043
2503057,DZ,44,,36.1325,2.13584,,Ain-Defla,,,Douar Cheraigia,Douar Chinoune,"Bou Halloufa,Douar Chinoune",0,44043
2504297,DZ,29,,35.14016,0.25541,,Mascara,,,Ouled Benyahia Ben Aek(Thenia),Douar Ouled Benyahia,"Ben Yahia,Douar Ouled Benyahia",0,29038
2504297,DZ,29,,35.14016,0.25541,,Mascara,,,Ouled Rais,Douar Ouled Benyahia,"Ben Yahia,Douar Ouled Benyahia",0,29038
2504297,DZ,29,,35.14016,0.25541,,Mascara,,,Ouled Youcef,Douar Ouled Benyahia,"Ben Yahia,Douar Ouled Benyahia",0,29038
2504297,DZ,29,,35.14016,0.25541,,Mascara,,,Ouled Aissa Larbaa,Douar Ouled Benyahia,"Ben Yahia,Douar Ouled Benyahia",0,29038
2504297,DZ,29,,35.14016,0.25541,,Mascara,,,Ouled Hebadi,Douar Ouled Benyahia,"Ben Yahia,Douar Ouled Benyahia",0,29038
2504297,DZ,29,,35.14016,0.25541,,Mascara,,,Ouled Boudia,Douar Ouled Benyahia,"Ben Yahia,Douar Ouled Benyahia",0,29038
2504297,DZ,29,,35.14016,0.25541,,Mascara,,,Ouled Benyahia Ben Mostefa,Douar Ouled Benyahia,"Ben Yahia,Douar Ouled Benyahia",0,29038
7430113,DZ,44,,36.15191,2.05106,,Ain-Defla,,,El Ababsa,El Ababsa,,0,44009
2476403,DZ,01,,29.26388,0.23098,,Adrar,,,Timimoun,Timimoun,"TMX,Timimoun,Timimun,Timmoun,Тимимун",49237,01001
2476403,DZ,01,,29.26388,0.23098,,Adrar,,,Timimoun Hay Belbey,Timimoun,"TMX,Timimoun,Timimun,Timmoun,Тимимун",49237,01001
2480372,DZ,35,,36.45,2.85,,Boumerdes,,,Sidi Abed,Sidi Kebîr,,0,35012
2480372,DZ,09,,36.45,2.85,,Blida,,,Sidi Aissa,Sidi Kebîr,,0,09022
2485559,DZ,31,,35.5512,-0.45141,,Oran,,,Oued Tlelat,Oued Tlélat,"Oued Tlelat,Oued Tlélat,Oued-Trelat,Saint-Barbe-du-Tlelat,Saint-Barbe-du-Tlélat,Sainte-Barbe-Du-Trelat,Sainte-Barbe-Du-Trélat,Sainte-Barbe-de-Tlelat,Sainte-Barbe-de-Tlélat,Sainte-Barbe-du-Tlelat,Sainte-Barbe-du-Tlélat,Telat",0,31037
2488058,DZ,42,,36.47477,2.42625,,Tipaza,,,Merad,Merad,"Merad,Meurad",0,42019
2498183,DZ,23,,36.80377,7.73684,,Annaba,,,El Hadjar,El Hadjar,"Duzerville,El Hadjar,QEH",46656,23004
2498526,DZ,41,,36.07417,7.7417,,Souk-Ahras,,,El Haddoud,El Beïda,,0,41004
2498526,DZ,41,,36.07417,7.7417,,Souk-Ahras,,,Ain El Hodh,El Beïda,,0,41004
2499424,DZ,29,,35.64378,-0.21433,,Mascara,,,Kranif,Douar el Kranif,"Douar el Kranif,El Kranif",0,29029
2506043,DZ,15,,36.74472,4.37222,,Tizi-Ouzou,,,Azazga,Azazga,"Agagza,Agazza,Azazga,ZZA",40623,15001
2507256,DZ,15,,36.64509,4.26009,,Tizi-Ouzou,,,Amazoul,Amazoul,,0,15054
2508180,DZ,22,,35.36395,-0.51279,,Sidi-Bel-Abbes,,,Ain El Berd,’Aïn el Berd,"'Ain el Berd,Oued Imbert,’Aïn el Berd",16548,22022
