8643914,IS,,,65.97835,-18.37777,,,,,Hrísey,Hrísey,"Hrisey,Hriseyjar,Hrísey,Hríseyjar",171,630
2626002,IS,,,66.19814,-15.33679,,,,,Þórshöfn,Þórshöfn,"THO,THorshafnar,THorshoefn,Thorshofn,Tourskhjobn,Þórshafnar,Þórshöfn,Тоурсхёбн",379,"681,680"
2625252,IS,,,63.41944,-19.00972,,,,,Vík,Vík í Mýrdal,"Vik,Vik i Mirdal,Vik i Myrdal,Vik in Myrdal,Vik-Handelssted,Vikas,Vikur,Vjoska Vik,Vík,Vík í Mýrdal,Vík-Handelssted,Víkur,bikeu-imwileudal,vu~iku,Вик,Вёска Вік,Вік і Мірдал,Վիք,ヴィーク,비크이뮈르달",276,"870,871"
3416248,IS,,,65.82319,-20.30248,,,,,Skagaströnd,Skagaströnd,"Hofdhakaupstadhur,Höfðakaupstaður,Skagastrandar,Skagastroend,Skagastrond,Skagaströnd",501,545
2625499,IS,,,65.55303,-19.44609,,,,,Varmahlíð,Varmahlíð,"Varmahlid,Varmahlidar,Varmahlíð,Varmahlíðar",128,560
3417367,IS,,,65.37587,-22.91785,,,,,Flatey á Breiðafirði,Flatey,Flatey,10,345
3418112,IS,,,66.15917,-23.24941,,,,,Bolungarvík,Bolungarvík,"Bolunarvikur,Bolunarvíkur,Bolungarvik,Bolungarvík,Bolungavik,Bolungavík,borungaruvu~iku,ボルンガルヴィーク",894,415
3413876,IS,,,64.66437,-21.2915,,,,,Reykholt í Borgarfirði,Reykholt,Reykholt,31,320
3412655,IS,,,65.87899,-23.49289,,,,,Þingeyri,Þingeyri,"Dyrafjordur,Dýrafjörður,Pingeyri,TEY,THingeyrar,THingeyri,Thingeyri,Þingeyrar,Þingeyri",262,"470,471"
3417363,IS,,,66.05119,-23.51547,,,,,Flateyri,Flateyri,"FLI,Fateyrar,Flateyri",199,425
